loan_id,loan_number,customer_id,product_id,branch_id,officer_id,loan_type,loan_amount,outstanding_amount,interest_rate,tenure_months,start_date,maturity_date,credit_grade,loan_status
LN01308,LN1738001308,CU00089,PR012,BR009,OF0017,PERSONAL_LOAN,3342513.30,361195.68,12.68,24,2020-02-11,2022-02-11,B,ACTIVE
LN01309,LN3692001309,CU00924,PR014,BR001,OF0031,HOME_LOAN,3719196.38,1393716.29,14.93,12,2023-03-19,2024-03-19,B,ACTIVE
LN01310,LN5753001310,CU02218,PR014,BR010,OF0006,HOME_LOAN,3225511.71,2186439.68,14.52,180,2022-10-11,2037-10-11,C,ACTIVE
LN01311,LN1160001311,CU02300,PR012,BR004,OF0084,PERSONAL_LOAN,4998311.83,3266194.21,9.07,24,2018-07-30,2020-07-30,B,DEFAULTED
LN01312,LN1624001312,CU01948,PR012,BR006,OF0024,PERSONAL_LOAN,4870408.00,2735400.08,7.65,24,2020-09-24,2022-09-24,C,CLOSED
LN01313,LN2287001313,CU04607,PR015,BR004,OF0027,HOME_LOAN,2794800.30,2035557.64,13.75,180,2018-02-01,2033-02-01,B,DEFAULTED
LN01314,LN3736001314,CU01537,PR011,BR007,OF0065,PERSONAL_LOAN,2757054.52,1266651.48,8.11,60,2020-10-03,2025-10-03,C,CLOSED
LN01315,LN8603001315,CU04952,PR012,BR003,OF0043,PERSONAL_LOAN,2392839.25,2323295.52,8.46,120,2021-04-09,2031-04-09,B,DEFAULTED
LN01316,LN7257001316,CU02607,PR015,BR004,OF0084,HOME_LOAN,4727207.34,2460645.54,11.37,60,2019-07-02,2024-07-02,C,DEFAULTED
LN01317,LN9091001317,CU01289,PR010,BR008,OF0061,PERSONAL_LOAN,3319369.11,2869271.86,15.02,120,2024-04-30,2034-04-30,A,CLOSED
LN01318,LN5923001318,CU02853,PR012,BR009,OF0076,PERSONAL_LOAN,398357.87,343022.27,10.44,60,2024-12-17,2029-12-17,C,CLOSED
LN01319,LN3020001319,CU01066,PR014,BR002,OF0086,HOME_LOAN,898503.40,406250.42,14.93,60,2018-11-06,2023-11-06,B,DEFAULTED
LN01320,LN4122001320,CU02118,PR015,BR009,OF0016,HOME_LOAN,1269434.26,407917.71,11.34,36,2021-04-23,2024-04-23,B,CLOSED
LN01321,LN1767001321,CU02895,PR010,BR001,OF0019,PERSONAL_LOAN,836388.50,715069.73,10.44,36,2021-08-30,2024-08-30,B,DEFAULTED
LN01322,LN2031001322,CU03895,PR010,BR006,OF0081,PERSONAL_LOAN,3355514.28,2902074.46,13.47,180,2019-03-14,2034-03-14,A,CLOSED
LN01323,LN1386001323,CU03549,PR012,BR005,OF0042,PERSONAL_LOAN,3236116.88,2429028.81,15.56,60,2023-01-24,2028-01-24,A,DEFAULTED
LN01324,LN4398001324,CU04176,PR014,BR010,OF0021,HOME_LOAN,480483.19,175675.56,15.25,36,2022-02-20,2025-02-20,A,CLOSED
LN01325,LN2424001325,CU01796,PR012,BR006,OF0024,PERSONAL_LOAN,1726312.10,1046495.31,9.11,120,2024-07-24,2034-07-24,A,CLOSED
LN01326,LN7062001326,CU02323,PR015,BR002,OF0073,HOME_LOAN,4650133.42,2952040.04,8.02,12,2023-09-15,2024-09-15,B,CLOSED
LN01327,LN1459001327,CU02336,PR011,BR010,OF0008,PERSONAL_LOAN,3168461.78,900741.02,10.84,240,2018-06-03,2038-06-03,C,CLOSED
LN01328,LN1413001328,CU00028,PR015,BR005,OF0010,HOME_LOAN,4463894.92,2819918.10,12.35,24,2024-02-19,2026-02-19,D,DEFAULTED
LN01329,LN9526001329,CU03465,PR011,BR006,OF0048,PERSONAL_LOAN,4791341.80,2623216.79,13.52,36,2023-02-10,2026-02-10,B,DEFAULTED
LN01330,LN8258001330,CU03254,PR012,BR009,OF0058,PERSONAL_LOAN,2990176.20,1392928.37,9.67,180,2020-05-05,2035-05-05,C,CLOSED
LN01331,LN6768001331,CU02022,PR010,BR010,OF0008,PERSONAL_LOAN,987293.50,853590.49,9.70,24,2021-04-22,2023-04-22,B,DEFAULTED
LN01332,LN3970001332,CU02156,PR010,BR002,OF0079,PERSONAL_LOAN,3234279.65,334436.13,14.97,12,2022-10-22,2023-10-22,B,ACTIVE
LN01333,LN3997001333,CU02072,PR012,BR005,OF0042,PERSONAL_LOAN,2891553.64,637936.42,11.74,60,2021-02-25,2026-02-25,A,CLOSED
LN01334,LN6119001334,CU03385,PR010,BR007,OF0090,PERSONAL_LOAN,934846.34,403896.39,14.40,36,2024-07-11,2027-07-11,B,CLOSED
LN01335,LN2251001335,CU03885,PR010,BR001,OF0074,PERSONAL_LOAN,3651851.71,3384997.53,9.42,12,2022-11-24,2023-11-24,A,ACTIVE
LN01336,LN5631001336,CU04852,PR014,BR007,OF0049,HOME_LOAN,3739940.52,1088142.39,7.58,36,2021-11-25,2024-11-25,B,DEFAULTED
LN01337,LN3360001337,CU03169,PR014,BR007,OF0065,HOME_LOAN,2779900.60,671010.66,13.35,24,2019-10-25,2021-10-25,B,DEFAULTED
LN01338,LN9247001338,CU04839,PR011,BR007,OF0077,PERSONAL_LOAN,1410962.11,922301.34,8.64,24,2020-01-02,2022-01-02,B,CLOSED
LN01339,LN6453001339,CU03032,PR010,BR005,OF0010,PERSONAL_LOAN,557214.20,505011.11,9.50,36,2024-04-18,2027-04-18,A,ACTIVE
LN01340,LN7396001340,CU00994,PR013,BR008,OF0082,HOME_LOAN,3443134.90,973716.23,13.11,240,2024-03-06,2044-03-06,A,ACTIVE
LN01341,LN6132001341,CU04931,PR012,BR009,OF0067,PERSONAL_LOAN,3079799.92,317942.65,12.13,120,2023-01-19,2033-01-19,C,CLOSED
LN01342,LN1400001342,CU03082,PR014,BR002,OF0066,HOME_LOAN,2284647.10,324188.73,14.82,180,2021-03-28,2036-03-28,D,CLOSED
LN01343,LN3375001343,CU02019,PR015,BR003,OF0035,HOME_LOAN,2050763.19,1133686.50,14.17,60,2021-05-31,2026-05-31,A,ACTIVE
LN01344,LN1608001344,CU01346,PR010,BR001,OF0003,PERSONAL_LOAN,166185.38,66641.36,14.82,12,2023-10-10,2024-10-10,C,ACTIVE
LN01345,LN8726001345,CU03767,PR013,BR005,OF0042,HOME_LOAN,4826430.08,758081.23,12.08,60,2024-11-01,2029-11-01,B,DEFAULTED
LN01346,LN1260001346,CU01543,PR015,BR010,OF0021,HOME_LOAN,1917164.74,1849066.34,9.38,12,2021-08-12,2022-08-12,C,CLOSED
LN01347,LN3697001347,CU01789,PR012,BR004,OF0096,PERSONAL_LOAN,4320116.74,2792345.19,14.37,24,2018-03-10,2020-03-10,B,DEFAULTED
LN01348,LN8364001348,CU01520,PR015,BR006,OF0092,HOME_LOAN,1863518.54,817051.09,10.63,60,2023-05-25,2028-05-25,A,ACTIVE
LN01349,LN8497001349,CU00900,PR013,BR006,OF0054,HOME_LOAN,2127292.46,822697.87,11.65,240,2020-09-16,2040-09-16,A,CLOSED
LN01350,LN5443001350,CU04344,PR013,BR010,OF0033,HOME_LOAN,1121367.39,503462.47,8.58,12,2018-05-06,2019-05-06,A,ACTIVE
LN01351,LN1103001351,CU00782,PR012,BR008,OF0082,PERSONAL_LOAN,122094.16,21399.85,11.02,120,2022-02-02,2032-02-02,C,CLOSED
LN01352,LN7670001352,CU01940,PR011,BR003,OF0035,PERSONAL_LOAN,3576574.76,2720870.47,13.99,120,2018-11-05,2028-11-05,A,CLOSED
LN01353,LN3723001353,CU01273,PR012,BR008,OF0064,PERSONAL_LOAN,2608281.59,2523439.07,8.24,60,2019-11-19,2024-11-19,C,CLOSED
LN01354,LN6234001354,CU00497,PR015,BR005,OF0034,HOME_LOAN,1193607.72,422596.60,14.55,36,2021-11-06,2024-11-06,B,DEFAULTED
LN01355,LN3243001355,CU02424,PR010,BR001,OF0019,PERSONAL_LOAN,928711.46,794307.47,8.22,180,2023-07-26,2038-07-26,A,DEFAULTED
LN01356,LN3008001356,CU04320,PR011,BR008,OF0075,PERSONAL_LOAN,724989.02,266754.74,10.23,12,2023-12-22,2024-12-22,B,ACTIVE
LN01357,LN8501001357,CU02873,PR013,BR008,OF0093,HOME_LOAN,3226439.62,1557373.36,10.15,180,2018-04-05,2033-04-05,B,ACTIVE
LN01358,LN1602001358,CU00210,PR012,BR010,OF0033,PERSONAL_LOAN,4158542.11,4047436.44,13.37,12,2022-01-27,2023-01-27,B,CLOSED
LN01359,LN2920001359,CU04890,PR013,BR002,OF0013,HOME_LOAN,4159741.01,1109904.01,9.70,120,2020-10-17,2030-10-17,A,DEFAULTED
LN01360,LN7490001360,CU03952,PR010,BR010,OF0008,PERSONAL_LOAN,692276.26,623062.39,11.12,60,2018-01-19,2023-01-19,B,ACTIVE
LN01361,LN4793001361,CU02945,PR015,BR001,OF0003,HOME_LOAN,1724268.77,1329121.66,13.44,180,2023-02-13,2038-02-13,C,DEFAULTED
LN01362,LN4586001362,CU03618,PR015,BR006,OF0092,HOME_LOAN,3805911.73,1489374.29,13.66,120,2024-10-18,2034-10-18,A,ACTIVE
LN01363,LN8442001363,CU00109,PR012,BR010,OF0008,PERSONAL_LOAN,1254614.09,434688.66,9.55,180,2024-11-03,2039-11-03,B,ACTIVE
LN01364,LN5553001364,CU02339,PR010,BR010,OF0006,PERSONAL_LOAN,3591014.00,2442874.13,10.74,60,2021-03-14,2026-03-14,B,DEFAULTED
LN01365,LN6576001365,CU02949,PR010,BR004,OF0047,PERSONAL_LOAN,3675837.08,3354300.23,14.72,12,2024-01-28,2025-01-28,C,CLOSED
LN01366,LN4702001366,CU03375,PR014,BR010,OF0021,HOME_LOAN,1652586.53,1348643.64,9.77,12,2021-04-23,2022-04-23,C,DEFAULTED
LN01367,LN9188001367,CU02704,PR010,BR003,OF0037,PERSONAL_LOAN,2367306.06,2071246.12,10.12,120,2024-03-15,2034-03-15,B,CLOSED
LN01368,LN5004001368,CU03998,PR010,BR004,OF0096,PERSONAL_LOAN,1303625.14,626193.69,11.23,24,2022-06-02,2024-06-02,C,CLOSED
LN01369,LN4151001369,CU01357,PR012,BR010,OF0021,PERSONAL_LOAN,3884840.36,1279375.08,10.45,120,2019-10-27,2029-10-27,D,ACTIVE
LN01370,LN9041001370,CU02331,PR010,BR002,OF0007,PERSONAL_LOAN,4314338.32,3988712.25,11.69,240,2020-12-17,2040-12-17,B,CLOSED
LN01371,LN6617001371,CU01026,PR011,BR003,OF0069,PERSONAL_LOAN,645197.02,216957.32,10.56,180,2022-03-18,2037-03-18,B,ACTIVE
LN01372,LN5665001372,CU04282,PR012,BR006,OF0024,PERSONAL_LOAN,3141316.22,3032734.37,15.19,12,2023-05-29,2024-05-29,C,DEFAULTED
LN01373,LN2296001373,CU01686,PR014,BR001,OF0074,HOME_LOAN,166137.67,94893.76,8.94,60,2020-09-07,2025-09-07,B,DEFAULTED
LN01374,LN5380001374,CU04059,PR014,BR006,OF0024,HOME_LOAN,594488.65,273538.51,7.20,36,2023-04-08,2026-04-08,A,CLOSED
LN01375,LN9402001375,CU04248,PR015,BR005,OF0071,HOME_LOAN,206351.32,194921.37,14.57,36,2021-11-10,2024-11-10,C,ACTIVE
LN01376,LN1003001376,CU01077,PR014,BR006,OF0081,HOME_LOAN,1013135.39,823424.65,15.51,60,2020-11-24,2025-11-24,B,CLOSED
LN01377,LN3979001377,CU02036,PR012,BR008,OF0064,PERSONAL_LOAN,3355285.51,3099836.12,10.48,24,2023-07-29,2025-07-29,C,CLOSED
LN01378,LN3807001378,CU04784,PR010,BR005,OF0002,PERSONAL_LOAN,780933.58,729406.19,13.88,120,2021-08-03,2031-08-03,C,ACTIVE
LN01379,LN1903001379,CU00272,PR014,BR005,OF0034,HOME_LOAN,1002715.55,828885.57,13.91,240,2020-12-24,2040-12-24,C,DEFAULTED
LN01380,LN9508001380,CU01497,PR012,BR002,OF0026,PERSONAL_LOAN,3573682.83,1773741.54,14.81,180,2020-03-09,2035-03-09,A,ACTIVE
LN01381,LN2478001381,CU00128,PR013,BR004,OF0047,HOME_LOAN,561675.82,427006.19,12.86,12,2022-06-01,2023-06-01,C,DEFAULTED
LN01382,LN5161001382,CU01474,PR010,BR001,OF0074,PERSONAL_LOAN,4266761.88,866485.89,11.97,60,2019-08-07,2024-08-07,B,CLOSED
LN01383,LN1562001383,CU03102,PR015,BR003,OF0039,HOME_LOAN,4998391.87,2128513.75,13.37,36,2021-01-14,2024-01-14,B,CLOSED
LN01384,LN1317001384,CU00652,PR015,BR007,OF0077,HOME_LOAN,4563427.98,3981010.97,14.00,60,2021-01-21,2026-01-21,C,DEFAULTED
LN01385,LN7434001385,CU02402,PR015,BR009,OF0041,HOME_LOAN,1859525.96,1175612.61,13.20,60,2024-04-04,2029-04-04,B,ACTIVE
LN01386,LN9229001386,CU02088,PR014,BR009,OF0020,HOME_LOAN,1810083.44,1027534.40,15.31,36,2018-11-02,2021-11-02,A,CLOSED
LN01387,LN2524001387,CU00965,PR015,BR004,OF0087,HOME_LOAN,643089.06,375005.77,13.14,60,2023-07-16,2028-07-16,B,DEFAULTED
LN01388,LN1822001388,CU04747,PR010,BR010,OF0004,PERSONAL_LOAN,2121571.82,1047391.10,11.78,36,2021-06-28,2024-06-28,B,DEFAULTED
LN01389,LN8238001389,CU01091,PR012,BR009,OF0011,PERSONAL_LOAN,3450727.67,1879989.88,8.76,120,2021-08-02,2031-08-02,A,ACTIVE
LN01390,LN1185001390,CU04721,PR010,BR004,OF0098,PERSONAL_LOAN,2130092.73,480308.89,8.39,12,2020-01-07,2021-01-07,C,CLOSED
LN01391,LN9498001391,CU03207,PR010,BR010,OF0004,PERSONAL_LOAN,1368826.85,522510.04,13.95,60,2022-01-02,2027-01-02,B,ACTIVE
LN01392,LN6805001392,CU04212,PR015,BR003,OF0044,HOME_LOAN,1107470.56,972914.28,12.74,60,2020-02-28,2025-02-28,A,DEFAULTED
LN01393,LN5217001393,CU00663,PR011,BR007,OF0090,PERSONAL_LOAN,3947190.69,1895310.96,12.58,12,2021-08-24,2022-08-24,C,ACTIVE
LN01394,LN6002001394,CU02103,PR014,BR009,OF0058,HOME_LOAN,3894794.00,1509011.20,14.77,240,2021-08-22,2041-08-22,D,CLOSED
LN01395,LN5479001395,CU00811,PR010,BR008,OF0064,PERSONAL_LOAN,906032.81,622655.72,13.23,12,2023-07-09,2024-07-09,A,DEFAULTED
LN01396,LN9677001396,CU00372,PR010,BR001,OF0083,PERSONAL_LOAN,4798387.23,4127981.49,15.00,60,2023-06-23,2028-06-23,B,ACTIVE
LN01397,LN7798001397,CU00927,PR013,BR002,OF0079,HOME_LOAN,4872907.55,2509100.25,7.06,24,2020-02-12,2022-02-12,C,CLOSED
LN01398,LN1140001398,CU03920,PR011,BR003,OF0025,PERSONAL_LOAN,4989470.71,3395759.91,11.57,24,2019-01-30,2021-01-30,C,CLOSED
LN01399,LN7739001399,CU02676,PR014,BR007,OF0090,HOME_LOAN,3297593.98,1813919.12,12.03,60,2020-08-25,2025-08-25,B,DEFAULTED
LN01400,LN6169001400,CU00754,PR015,BR006,OF0092,HOME_LOAN,2045297.95,1278476.71,15.11,60,2022-09-14,2027-09-14,A,ACTIVE
LN01401,LN8577001401,CU02045,PR012,BR005,OF0002,PERSONAL_LOAN,3408021.59,1717588.38,15.93,120,2019-01-13,2029-01-13,B,CLOSED
LN01402,LN1675001402,CU00797,PR013,BR004,OF0096,HOME_LOAN,891524.55,687922.21,12.09,24,2024-02-17,2026-02-17,C,DEFAULTED
LN01403,LN4174001403,CU04338,PR015,BR009,OF0067,HOME_LOAN,3687837.72,1100710.96,12.66,60,2021-03-30,2026-03-30,B,CLOSED
LN01404,LN3841001404,CU04310,PR010,BR002,OF0086,PERSONAL_LOAN,199451.57,155137.50,10.79,120,2020-11-17,2030-11-17,C,ACTIVE
LN01405,LN8753001405,CU04452,PR010,BR003,OF0038,PERSONAL_LOAN,3601526.39,2849142.73,11.70,24,2021-04-03,2023-04-03,A,ACTIVE
LN01406,LN4663001406,CU00515,PR014,BR005,OF0029,HOME_LOAN,2449341.98,1467226.65,13.68,60,2018-06-09,2023-06-09,C,DEFAULTED
LN01407,LN9543001407,CU00868,PR013,BR007,OF0090,HOME_LOAN,380444.75,236898.47,14.45,180,2024-02-02,2039-02-02,C,CLOSED
LN01408,LN2302001408,CU01749,PR010,BR001,OF0019,PERSONAL_LOAN,591156.43,296142.59,14.34,240,2024-06-26,2044-06-26,A,CLOSED
LN01409,LN6467001409,CU03266,PR013,BR009,OF0017,HOME_LOAN,2309600.89,353870.22,9.31,180,2021-02-19,2036-02-19,B,DEFAULTED
LN01410,LN9820001410,CU01621,PR013,BR006,OF0092,HOME_LOAN,3683889.95,1030343.85,12.87,60,2020-06-08,2025-06-08,B,DEFAULTED
LN01411,LN9979001411,CU01914,PR010,BR008,OF0097,PERSONAL_LOAN,4413534.41,461422.08,12.22,60,2018-05-14,2023-05-14,A,CLOSED
LN01412,LN1775001412,CU03542,PR013,BR005,OF0100,HOME_LOAN,2330342.45,549353.61,14.20,240,2019-06-13,2039-06-13,B,CLOSED
LN01413,LN2750001413,CU00215,PR012,BR007,OF0077,PERSONAL_LOAN,1277902.46,1108940.25,8.77,12,2018-05-27,2019-05-27,C,ACTIVE
LN01414,LN7769001414,CU04503,PR010,BR009,OF0067,PERSONAL_LOAN,2882839.08,663870.16,13.08,240,2019-03-29,2039-03-29,A,ACTIVE
LN01415,LN7089001415,CU03872,PR013,BR003,OF0045,HOME_LOAN,4311992.71,3453623.82,7.54,12,2019-12-12,2020-12-12,B,ACTIVE
LN01416,LN2042001416,CU04105,PR012,BR009,OF0089,PERSONAL_LOAN,4784264.47,1739283.46,13.80,24,2024-03-14,2026-03-14,B,ACTIVE
LN01417,LN2654001417,CU00239,PR010,BR006,OF0092,PERSONAL_LOAN,3903008.98,1915973.01,8.59,240,2018-10-06,2038-10-06,B,DEFAULTED
LN01418,LN9175001418,CU01528,PR015,BR005,OF0080,HOME_LOAN,3476341.08,1971547.15,11.94,180,2023-09-07,2038-09-07,B,CLOSED
LN01419,LN5989001419,CU00354,PR011,BR002,OF0026,PERSONAL_LOAN,1659727.60,1474886.03,14.89,60,2023-04-09,2028-04-09,A,DEFAULTED
LN01420,LN8565001420,CU03609,PR015,BR010,OF0014,HOME_LOAN,1475478.88,587008.70,9.35,240,2019-11-23,2039-11-23,B,CLOSED
LN01421,LN7473001421,CU04637,PR013,BR003,OF0038,HOME_LOAN,1408429.97,964675.29,12.98,180,2020-07-08,2035-07-08,B,CLOSED
LN01422,LN5355001422,CU00713,PR012,BR009,OF0099,PERSONAL_LOAN,1983819.40,1163797.07,8.03,120,2023-06-05,2033-06-05,B,ACTIVE
LN01423,LN5692001423,CU02480,PR015,BR009,OF0070,HOME_LOAN,4964765.72,4728609.47,15.27,180,2018-01-31,2033-01-31,A,DEFAULTED
LN01424,LN7958001424,CU02150,PR013,BR010,OF0008,HOME_LOAN,4060796.61,3391183.31,12.15,120,2023-10-08,2033-10-08,B,CLOSED
LN01425,LN6279001425,CU02379,PR011,BR001,OF0074,PERSONAL_LOAN,327169.28,307868.24,10.92,12,2021-06-22,2022-06-22,C,DEFAULTED
LN01426,LN2414001426,CU02165,PR014,BR005,OF0034,HOME_LOAN,2374508.12,2171115.13,9.21,36,2023-04-22,2026-04-22,D,ACTIVE
LN01427,LN6737001427,CU02671,PR010,BR007,OF0056,PERSONAL_LOAN,4933475.93,1587424.11,13.09,180,2023-01-16,2038-01-16,C,DEFAULTED
LN01428,LN1348001428,CU03917,PR010,BR001,OF0083,PERSONAL_LOAN,1363868.64,593720.14,8.36,60,2019-07-26,2024-07-26,B,ACTIVE
LN01429,LN2549001429,CU02274,PR013,BR001,OF0003,HOME_LOAN,1428689.18,1301313.78,8.05,120,2023-06-06,2033-06-06,B,ACTIVE
LN01430,LN3150001430,CU03378,PR012,BR006,OF0050,PERSONAL_LOAN,4673533.19,2101049.56,7.09,120,2020-03-12,2030-03-12,B,CLOSED
LN01431,LN9792001431,CU02909,PR015,BR009,OF0062,HOME_LOAN,2577346.58,1591934.59,13.24,120,2024-11-03,2034-11-03,B,DEFAULTED
LN01432,LN1220001432,CU03278,PR015,BR006,OF0050,HOME_LOAN,97237.73,92069.09,7.90,24,2020-08-23,2022-08-23,C,CLOSED
LN01433,LN4557001433,CU01171,PR012,BR009,OF0076,PERSONAL_LOAN,1974725.43,373848.42,11.63,180,2019-01-09,2034-01-09,B,ACTIVE
LN01434,LN5010001434,CU01563,PR010,BR002,OF0086,PERSONAL_LOAN,4129821.85,3792081.53,11.35,240,2020-08-11,2040-08-11,B,DEFAULTED
LN01435,LN8556001435,CU01290,PR013,BR002,OF0026,HOME_LOAN,2638416.79,771782.29,13.90,180,2020-11-25,2035-11-25,C,CLOSED
LN01436,LN5217001436,CU01344,PR014,BR009,OF0041,HOME_LOAN,3321354.16,1092752.78,12.13,120,2024-02-10,2034-02-10,A,CLOSED
LN01437,LN5709001437,CU03161,PR013,BR004,OF0046,HOME_LOAN,4154438.38,509903.87,15.41,24,2023-12-06,2025-12-06,D,DEFAULTED
LN01438,LN9530001438,CU02283,PR012,BR002,OF0026,PERSONAL_LOAN,530739.13,409873.50,8.98,120,2023-05-25,2033-05-25,B,CLOSED
LN01439,LN3818001439,CU03166,PR012,BR006,OF0012,PERSONAL_LOAN,2349972.00,680700.52,14.32,12,2022-03-27,2023-03-27,B,CLOSED
LN01440,LN3759001440,CU01305,PR012,BR007,OF0065,PERSONAL_LOAN,194873.80,173936.43,15.64,36,2021-05-08,2024-05-08,C,CLOSED
LN01441,LN5156001441,CU02624,PR011,BR007,OF0077,PERSONAL_LOAN,591503.51,254068.36,9.50,36,2022-09-18,2025-09-18,C,CLOSED
LN01442,LN8718001442,CU02733,PR012,BR005,OF0071,PERSONAL_LOAN,3426431.40,2209501.20,14.12,24,2019-12-06,2021-12-06,C,ACTIVE
LN01443,LN4445001443,CU01437,PR010,BR002,OF0066,PERSONAL_LOAN,4123209.08,533363.51,10.91,240,2018-12-22,2038-12-22,B,CLOSED
LN01444,LN2758001444,CU01998,PR013,BR002,OF0026,HOME_LOAN,2599185.82,821724.04,12.11,120,2022-10-11,2032-10-11,B,ACTIVE
LN01445,LN8316001445,CU04022,PR015,BR006,OF0094,HOME_LOAN,1655986.19,724253.77,15.51,240,2022-11-20,2042-11-20,A,ACTIVE
LN01446,LN5966001446,CU00639,PR012,BR002,OF0079,PERSONAL_LOAN,655981.40,70930.05,15.45,180,2019-11-05,2034-11-05,B,CLOSED
LN01447,LN1069001447,CU04884,PR015,BR002,OF0066,HOME_LOAN,4503029.45,3700424.04,8.38,180,2023-03-03,2038-03-03,C,DEFAULTED
LN01448,LN1089001448,CU04901,PR010,BR006,OF0095,PERSONAL_LOAN,1079479.84,844380.20,15.69,12,2019-11-07,2020-11-07,A,DEFAULTED
LN01449,LN9632001449,CU01369,PR011,BR009,OF0041,PERSONAL_LOAN,4079478.67,449539.14,12.22,24,2019-08-14,2021-08-14,B,CLOSED
LN01450,LN2149001450,CU02434,PR012,BR004,OF0030,PERSONAL_LOAN,1680446.97,1048015.66,14.78,12,2022-02-14,2023-02-14,C,CLOSED
LN01451,LN7827001451,CU04505,PR015,BR007,OF0051,HOME_LOAN,136513.03,92813.47,11.68,60,2019-02-21,2024-02-21,A,DEFAULTED
LN01452,LN1519001452,CU00854,PR011,BR005,OF0055,PERSONAL_LOAN,1881531.83,1676265.74,15.09,60,2018-10-02,2023-10-02,A,ACTIVE
LN01453,LN6247001453,CU00229,PR011,BR002,OF0013,PERSONAL_LOAN,4967712.46,2257221.06,11.90,240,2024-02-05,2044-02-05,B,ACTIVE
LN01454,LN2737001454,CU04339,PR011,BR003,OF0005,PERSONAL_LOAN,1770100.92,294561.86,7.53,36,2023-03-29,2026-03-29,B,ACTIVE
LN01455,LN2547001455,CU00467,PR014,BR004,OF0046,HOME_LOAN,3456004.86,2655113.85,7.72,60,2024-08-16,2029-08-16,B,ACTIVE
LN01456,LN6772001456,CU02731,PR011,BR006,OF0050,PERSONAL_LOAN,3971595.11,3661389.63,12.84,180,2020-11-10,2035-11-10,C,ACTIVE
LN01457,LN9695001457,CU04186,PR014,BR006,OF0012,HOME_LOAN,3128150.99,2340792.22,13.54,36,2020-05-13,2023-05-13,C,CLOSED
LN01458,LN6777001458,CU03749,PR011,BR008,OF0093,PERSONAL_LOAN,1376692.15,767953.53,11.73,240,2020-04-21,2040-04-21,D,DEFAULTED
LN01459,LN4692001459,CU00747,PR013,BR002,OF0086,HOME_LOAN,2209476.06,427191.80,13.91,180,2018-10-27,2033-10-27,C,ACTIVE
LN01460,LN7024001460,CU01061,PR015,BR005,OF0080,HOME_LOAN,3210376.60,2853979.71,15.95,60,2022-01-29,2027-01-29,A,DEFAULTED
LN01461,LN5199001461,CU01009,PR014,BR009,OF0091,HOME_LOAN,3055565.53,2643327.81,9.68,240,2020-05-01,2040-05-01,D,ACTIVE
LN01462,LN8882001462,CU03418,PR011,BR001,OF0031,PERSONAL_LOAN,1693203.48,1220371.30,12.24,12,2020-08-10,2021-08-10,D,ACTIVE
LN01463,LN2775001463,CU01311,PR013,BR006,OF0048,HOME_LOAN,3495128.71,2489916.25,13.09,120,2021-04-13,2031-04-13,A,ACTIVE
LN01464,LN7068001464,CU01992,PR015,BR003,OF0053,HOME_LOAN,472643.25,52017.25,13.83,36,2018-11-14,2021-11-14,C,DEFAULTED
LN01465,LN1373001465,CU04223,PR011,BR007,OF0065,PERSONAL_LOAN,3498679.62,1519395.84,13.01,24,2018-09-10,2020-09-10,A,ACTIVE
LN01466,LN6695001466,CU00257,PR013,BR002,OF0066,HOME_LOAN,2723209.18,827379.32,13.55,120,2019-05-17,2029-05-17,C,CLOSED
LN01467,LN4949001467,CU02514,PR010,BR005,OF0029,PERSONAL_LOAN,4479984.34,3451521.33,7.71,12,2018-02-14,2019-02-14,B,ACTIVE
LN01468,LN1702001468,CU04966,PR013,BR006,OF0024,HOME_LOAN,2323142.59,2057082.16,15.10,60,2022-07-04,2027-07-04,C,ACTIVE
LN01469,LN8413001469,CU03497,PR013,BR010,OF0021,HOME_LOAN,2511193.61,1808427.39,7.95,240,2020-02-12,2040-02-12,A,DEFAULTED
LN01470,LN9606001470,CU00192,PR015,BR006,OF0095,HOME_LOAN,4640710.95,2977145.85,13.39,240,2021-12-24,2041-12-24,A,ACTIVE
LN01471,LN6673001471,CU00896,PR010,BR003,OF0038,PERSONAL_LOAN,3526732.79,3041558.19,13.30,60,2018-05-02,2023-05-02,C,DEFAULTED
LN01472,LN8274001472,CU04923,PR015,BR003,OF0032,HOME_LOAN,3633213.80,1656149.87,15.08,240,2022-08-04,2042-08-04,B,ACTIVE
LN01473,LN5615001473,CU01074,PR013,BR002,OF0007,HOME_LOAN,2082048.18,875604.74,14.00,180,2023-09-16,2038-09-16,B,ACTIVE
LN01474,LN2723001474,CU02716,PR012,BR007,OF0023,PERSONAL_LOAN,4877318.34,737528.48,7.49,36,2020-07-01,2023-07-01,B,CLOSED
LN01475,LN5714001475,CU00881,PR015,BR008,OF0082,HOME_LOAN,1568766.01,414922.35,13.01,180,2024-11-02,2039-11-02,B,ACTIVE
LN01476,LN1162001476,CU02913,PR015,BR008,OF0097,HOME_LOAN,2798054.30,803652.44,9.91,24,2020-12-27,2022-12-27,B,ACTIVE
LN01477,LN3868001477,CU03703,PR013,BR002,OF0073,HOME_LOAN,1469743.53,1194518.37,13.90,36,2023-04-18,2026-04-18,C,CLOSED
LN01478,LN7499001478,CU00020,PR012,BR007,OF0023,PERSONAL_LOAN,1798671.82,1092838.66,15.33,120,2021-10-26,2031-10-26,B,CLOSED
LN01479,LN2625001479,CU03303,PR010,BR008,OF0061,PERSONAL_LOAN,2673028.68,2156323.22,15.05,36,2022-05-23,2025-05-23,C,ACTIVE
